,Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
768,617,4.1031345,19.15932916,2.912220739,83.37420658,78.54304907,1
769,715,2.330509978,3.221613977,1.705474175,76.25936668,88.32887301,0
770,1087,1.753912623,5.218494845,0.852695747,75.72179953,76.52785383,1
771,855,2.042576789,12.5661137,3.690248584,73.94938327,77.33090948,0
772,1000,3.315279132,2.009737541,5.498193352,83.49190933,82.12740815,0
773,841,2.207064809,5.855750927,2.811959392,77.40011656,80.71319302,1
774,621,3.251042298,5.331135919,2.615028287,78.18545527,71.33767298,1
775,497,4.243483812,8.132630869,2.846612184,76.29088329,79.0222452,1
776,1059,3.427110567,7.152349503,1.716316324,75.64729911,80.85361712,1
777,651,2.21297541,2.190320781,2.65268924,75.8656778,82.22885503,0
778,627,4.530616795,8.556837147,5.358682273,78.37673401,82.21141118,1
779,677,2.800350343,10.08942382,1.948073839,87.94827484,77.26707707,0
780,863,1.229742324,4.013878558,2.177187647,80.343213,75.78082732,0
781,726,5.562892703,5.254272031,3.049880492,80.40873491,74.94422612,1
782,576,3.013128657,4.43098792,1.163554589,74.34798076,70.23641029,1
783,571,2.398626238,13.11337767,2.78101273,84.54601846,87.42785403,1
784,962,2.570389694,6.561467066,3.041319515,76.16925918,78.54639403,1
785,427,2.618576166,10.28132436,1.640165722,73.97995942,73.53879057,1
786,734,2.460639049,3.226295741,2.166882939,77.31912506,81.03162665,0
787,889,2.351889141,5.050242204,2.318636648,78.344962,70.87354855,0
788,1159,2.254696347,10.77229774,1.837094048,76.11426673,73.54674463,1
789,950,2.727765176,4.68287306,0.983905018,76.82869107,80.78089993,0
790,1355,3.666095918,8.399981708,2.694646974,75.7623235,72.48134706,1
791,863,4.907445698,16.22657286,3.554613806,73.0887866,72.32083777,1
792,1331,5.337900867,14.80378737,0.989107551,75.52882458,73.98328064,1
793,990,3.035681752,5.650108555,0.840952504,77.01108366,75.66356013,1
794,525,3.209606266,10.07305016,1.887380023,76.97977679,68.59798504,1
795,553,3.32581976,2.574023496,2.228955691,80.61915466,75.38152157,1
796,634,2.866110286,7.077810021,1.353356853,76.58815609,80.11415766,1
797,432,2.864459866,6.444338759,1.670955522,75.99878395,77.15583069,1
798,980,4.01978722,7.739933651,1.326781891,74.69859449,81.05560415,1
799,702,3.376007713,4.048699261,2.553313766,83.50227195,90.0401187,0
800,868,3.717163254,3.867810446,1.162476973,82.2748303,80.74052937,0
801,1057,3.042302104,7.142803344,1.149575665,80.91900111,86.93980961,1
802,546,2.971991677,7.004554943,3.737391119,76.77451183,78.8944741,1
803,587,5.363736687,4.374739815,1.775974583,75.53579545,81.0265458,1
804,752,2.47820672,10.76832661,2.205532153,75.57370584,78.45055585,1
805,1517,2.666910639,10.11228263,1.484203341,76.91900951,84.23061095,1
806,649,4.301450692,5.778943455,2.638577281,76.80295253,88.30808953,1
807,840,3.129240668,7.545361314,1.779439176,76.27820751,83.6589585,1
808,546,4.53997054,6.441777845,1.38472139,77.785426,81.14802695,1
809,355,1.706908961,4.388974021,1.595875603,77.13311228,89.23591982,1
810,638,4.534667893,8.090517292,0.979697559,74.64977549,75.09408838,1
811,590,3.745015512,7.92752726,4.195954003,76.78889645,70.97361177,1
812,712,2.403353874,6.29395035,3.235076905,76.68024109,85.54584282,1
813,535,2.14091203,5.011520625,1.406749936,77.33514177,75.11181052,1
814,402,2.694505578,7.669701286,2.027521627,74.23912914,77.30311599,1
815,996,4.537515952,3.665690023,2.299347979,73.80030367,74.11048172,1
816,982,3.039210377,7.722567174,2.432825074,82.59893701,87.98771396,1
817,618,2.197032488,7.519088888,1.727810401,74.50963105,70.16603174,1
818,554,2.50005777,4.154523737,2.264125354,80.73033261,74.37765775,1
819,1082,2.468747633,5.98903583,1.691283098,84.70144718,72.82531438,0
820,731,3.360732374,4.035484988,3.741591065,77.84762362,76.55685845,1
821,715,3.196151667,11.70795546,2.449067763,75.54189402,71.28187108,1
822,595,2.409280508,7.248602186,1.889515423,85.3697814,74.80152847,1
823,548,2.59212919,4.219270814,1.174959015,75.1513941,69.54997602,1
824,752,2.786449258,4.987278535,1.382279306,77.57170003,83.33286847,1
825,675,4.943009624,11.28262176,2.856676967,73.78488003,82.44462055,1
826,519,3.644854187,4.001496107,2.999430401,77.74802844,86.6704369,1
827,635,2.256374501,13.7342357,1.497994229,75.56522819,91.05558622,1
828,530,5.141889118,6.49014541,1.141657149,77.77598378,76.74767775,1
829,1439,5.319710711,4.716009453,1.739001342,76.00251902,83.42932975,0
830,592,2.859479043,1.45282542,2.408825717,77.96289888,81.58815929,1
831,1115,4.106250748,4.935860262,1.202714596,76.84307422,76.75855764,0
832,546,2.585535811,6.658867718,2.30894767,75.63146385,92.94083887,1
833,545,4.830597479,5.358682524,1.018291703,77.10357323,83.76773916,1
834,801,3.718463186,9.592638806,2.466094103,75.07636068,67.72644256,1
835,711,3.470155097,12.18390676,1.300937424,74.61937958,87.76460737,1
836,745,3.049411859,5.359665399,1.380626137,76.25125459,82.61109427,1
837,648,2.411552207,0.298398639,1.733716553,82.04362729,70.23487402,0
838,640,4.913017684,8.011424669,1.440906772,76.59878234,87.19805695,1
839,578,3.212724344,5.70725813,1.026333559,77.48945705,80.51128174,1
840,821,4.034592104,4.622534249,2.199078501,86.00522028,80.0936358,0
841,835,2.062984959,7.514094506,1.942199695,77.08205475,85.53705889,1
842,651,3.127390229,5.67178589,2.85737423,76.73723856,65.35913853,1
843,761,2.260231975,6.109512389,3.147408759,77.69959899,73.74714713,1
844,557,2.776648551,4.354502082,1.696256359,78.29170253,93.36910492,1
845,805,4.71376725,4.896263322,3.150943749,82.16572416,84.77335191,0
846,1065,3.62958484,7.532303272,1.274250827,72.49515059,66.86721385,1
847,676,3.780707782,4.246400967,1.629307508,74.942018,73.58718547,1
848,1048,4.063373668,5.387180045,0.843078844,77.71542278,77.3164414,1
849,1472,3.301466848,5.487586924,1.493579905,84.50523725,81.85251961,0
850,753,2.670238026,6.008622617,1.356146627,83.76296507,69.66323616,1
851,1312,5.22160709,5.70050871,1.186812363,77.79899255,77.18852885,1
852,559,2.455391481,8.582292313,1.911588121,76.37916195,82.24301647,1
853,874,2.797737658,13.54512876,4.394362004,78.63304794,89.49429901,1
854,1282,2.847578994,5.990680688,1.367466919,76.87840663,76.88690195,1
855,670,3.660511061,7.06750369,3.567983846,75.74386961,81.66332159,1
856,933,0.629344733,3.297014977,1.623206099,83.65019295,78.92146338,0
857,647,2.663503039,2.818298246,1.803563842,75.74670525,78.7406319,1
858,782,2.438570619,9.559822233,2.549857289,78.39245529,75.07317248,1
859,789,3.012934366,5.712539148,1.574486398,75.71109485,86.59397104,1
860,793,5.265928281,5.869576595,3.512349667,76.34369017,84.96201969,1
861,1019,3.485740857,6.848489492,1.181283152,78.30247964,87.00381638,1
862,440,2.445845584,8.365401269,1.260636978,78.17705289,77.55037094,1
863,440,1.870135659,6.363900571,3.018075836,77.84980579,67.15890294,1
864,474,4.987821452,5.106976274,1.663558499,81.948246,80.24609669,1
865,1119,3.56577325,8.505236092,2.080299904,80.97111489,82.57287368,1
866,732,5.446239408,5.123714832,2.475878643,76.8869731,85.78428355,1
867,1320,2.786972437,11.21617639,1.342870813,77.3110225,72.28285509,1
868,668,2.676840685,6.086536586,1.21144996,85.04176623,89.22687274,1
869,815,4.692303934,10.62921952,1.164406352,76.51108169,76.58311652,1
870,649,3.538076679,4.091974609,0.683524266,75.62243194,72.87630883,1
871,653,5.36911608,4.548072336,1.287755519,79.7897241,71.73119273,0
872,797,0.867212514,9.154264723,1.762051588,76.42245899,79.71787571,1
873,2022,0.684500608,4.389600838,1.685321536,77.1197501,89.40415144,0
874,445,2.687239783,5.760545552,1.600305477,78.33697313,79.02343452,1
875,547,2.288944928,13.82589096,1.616258983,76.5745638,82.87755574,1
876,548,2.285039409,5.536658515,1.343144892,78.89204172,75.59951744,1
877,1616,2.119156244,9.525708437,1.419075124,78.04855953,82.74369897,1
878,780,3.625145574,5.22317348,1.669169255,75.71948875,77.74760676,1
879,1497,3.521426776,7.320480935,2.554764105,75.16706896,77.85612496,1
880,1216,2.275986638,4.950498431,1.283623605,80.78952655,75.96235519,0
881,579,2.857523912,7.13194838,1.439952078,82.13435099,68.49445201,1
882,1054,3.459153845,8.053516072,2.2637927,75.15006558,76.68163,1
883,793,2.796270018,8.293700294,2.033334046,75.30524111,73.83043196,1
884,895,4.13775442,5.803053496,1.308907493,76.25152367,78.1776695,1
885,792,2.266308568,5.8780961,2.080896046,73.50795735,82.91327946,1
886,836,2.827213662,7.376652952,3.126538926,77.38994385,69.8482703,1
887,605,1.286198286,6.658323193,2.116152986,76.6617244,76.74372372,1
888,460,2.035808088,4.772909955,1.335937538,76.25310214,82.23388635,1
889,915,3.348485472,6.572023828,1.866615034,77.62416062,90.04390159,1
890,436,5.325462638,7.10494088,3.063007282,75.21830917,85.70740079,1
891,466,3.088058659,3.833145438,1.260134366,77.13080976,82.51509674,1
892,793,2.813042146,7.703966237,1.513914229,78.41975521,83.3338243,1
893,864,1.896482474,5.826470801,2.850484495,77.41297276,79.4693422,1
894,936,4.047003475,4.370944313,2.252912082,76.94623877,80.07072367,0
895,803,2.268509024,7.153450693,1.944421531,78.03505972,82.16213003,1
896,1345,4.302138641,4.604059282,2.251793045,76.73486275,84.12373885,0
897,553,3.419309052,8.018720975,2.574812324,75.585088,89.81473855,1
898,962,3.316699684,6.617575288,3.353294163,73.66056891,82.15227358,1
899,818,4.087013828,3.529097618,2.15957094,77.15258159,77.39503928,0
900,658,3.434232242,3.680896322,1.678708216,88.08991608,78.70480574,0
901,699,2.970785179,8.06970392,2.074204681,77.14516805,70.49408812,1
902,1762,4.388123424,7.02391512,2.124485102,77.13601254,69.89303998,0
903,590,3.86494067,6.357377786,3.320904248,75.53494627,69.88097253,1
904,1426,5.481672079,8.784771062,1.540543756,81.63497393,74.30401195,1
905,1133,2.91573353,7.881399128,1.51338027,78.04379743,76.81388794,1
906,867,3.708640218,5.771329669,1.287857198,77.50887416,74.56357982,1
907,784,2.830740496,2.409070169,2.821612458,75.36099062,75.37863502,1
908,939,3.745621043,4.112282063,2.222779829,75.70185833,80.18186499,0
909,459,5.29446947,11.04506405,2.043475243,82.51987864,86.25193389,1
910,941,2.80604691,11.45201369,1.215835815,81.66977162,75.93778237,1
911,1376,3.017640404,3.257147765,1.782181155,76.59038139,73.90446492,0
912,759,4.458605189,16.74387041,1.153165272,76.81950549,72.77172263,1
913,584,3.196155766,7.167711374,2.336000201,78.42752816,67.33002756,1
914,739,0.61312823,6.357912179,5.225109564,82.5468263,77.67331472,1
915,906,4.198483497,5.379505618,2.189138168,75.79644913,80.25400867,1
916,1052,4.927013806,9.249731132,1.327856148,76.42902586,69.90534084,1
917,555,2.756869289,2.941944677,2.084822443,78.19382619,83.43602753,1
918,523,4.988532604,6.35140451,2.775321582,84.16865159,88.33146414,1
919,1676,1.811562357,4.197085784,1.756201747,76.34905073,84.02393542,0
920,594,2.670296999,9.094531454,2.782816089,77.07716121,83.55629602,1
921,849,4.295417584,4.552237681,2.286317561,84.35006519,72.0784778,0
922,1285,4.73764247,7.209567691,2.246638916,83.95475152,80.58499109,0
923,1160,4.053691227,3.652379853,1.284000341,82.3372736,82.23398819,0
924,867,3.624106793,6.110612918,1.550284373,75.5962816,66.17633683,1
925,1190,4.44171077,15.1564709,2.695609588,78.24082756,75.13702131,1
926,632,2.832461642,17.62840681,1.950241348,73.53374411,74.76494347,1
927,728,2.293929695,4.074800709,2.878275076,74.08039115,73.14725821,1
928,910,3.606079609,6.754824253,2.204460823,74.71960985,80.5401604,1
929,1558,3.338422227,4.852107661,2.139055637,77.52079384,68.33713703,1
930,635,2.041076791,6.844035404,1.357121336,76.00511064,81.07120283,1
931,641,3.416582143,9.352443535,2.859449776,76.17524744,84.51833871,1
932,1098,2.607914061,4.756741657,2.091423732,77.77843049,73.42062815,0
933,673,2.666703511,6.794246254,2.002112874,75.39693424,87.65960147,1
934,484,4.548741181,8.992946319,1.195610395,77.52617322,75.75483045,1
935,669,2.939017511,6.655452016,1.362066623,77.2772477,70.76075018,1
936,1093,0.361325496,7.340947258,2.044774689,77.36658414,77.33351955,1
937,940,3.752650887,7.580011865,2.761951815,83.44499341,76.22949081,1
938,1309,4.538403411,6.730013027,5.345439757,77.4930723,79.7593484,0
939,631,4.714755051,6.548680689,3.026924809,75.78586399,85.32618807,1
940,772,3.071266453,3.295086725,1.915774237,82.49663399,84.11460368,1
941,1197,5.801737297,5.386256467,0.997441086,84.43666984,74.91193181,0
942,747,3.920739602,3.873011659,1.453038934,76.04990583,65.82369388,1
943,969,3.266548161,6.003004845,1.435766824,76.1809298,82.86544341,1
944,823,2.09261354,7.100224895,1.790771784,76.81916813,76.3844377,1
945,663,3.84684094,5.339451241,1.919503149,75.8993363,78.21891551,1
946,806,2.68854652,4.810612524,2.242847094,74.88648866,78.03112254,1
947,672,2.341995799,3.092599511,1.787089985,74.96112189,93.24813534,0
948,425,2.259277788,4.718062505,2.8716396,75.7517288,89.5289084,1
949,667,2.503400468,6.063999086,1.846346593,74.96774751,92.878094,1
950,728,5.290456049,7.597860287,4.819447511,74.77790361,66.30053606,1
951,477,2.093974043,6.336165943,1.127537684,74.15039949,80.31534758,1
952,872,4.087339146,5.220623284,1.39580588,76.29693,83.08773306,1
953,750,5.499660283,13.05281217,2.450023645,77.40895854,74.88549475,1
954,375,3.577745214,5.826771699,2.041511816,76.75385718,85.23604891,1
955,855,4.204127307,5.803509917,2.422218008,76.67110095,74.63699277,1
956,1107,4.062214167,10.28941586,2.323749525,84.6903129,82.56866127,0
957,888,3.978955153,8.781926758,1.927579373,77.1673672,68.12397526,1
958,941,4.17604208,17.00140908,1.174217299,79.35018135,72.43894689,1
959,787,4.381908228,11.34602516,1.687465595,74.26441374,78.55046393,1
960,987,3.186531001,5.854514163,1.664331577,81.55931209,70.18716646,1
961,871,4.018964529,9.163864853,2.619968761,75.70883296,66.24332021,1
962,2136,3.311170725,7.282089969,1.678656891,75.78330818,83.70767042,0
963,954,4.026268259,3.930679017,2.198983644,75.55837361,81.49932721,0
964,1090,2.97172452,5.141645155,2.326848284,77.35448286,63.74368109,1
965,696,2.364988162,7.691875025,1.546602562,77.33138567,75.50599602,1
966,566,2.509265035,4.597218857,2.344011885,74.59304734,80.34672149,1
967,943,2.691469911,5.748466303,2.812255782,76.92538547,82.38124641,1
968,845,2.203563337,5.667852581,2.504995525,75.50979036,84.08402015,1
969,552,4.991269174,6.609255456,4.163942553,81.7309576,68.4358323,1
970,824,2.565707989,4.750092985,1.266702199,77.36063265,79.86608316,0
971,1054,3.049483835,7.280730993,3.065993312,76.91576057,80.60812288,1
972,606,2.667111116,4.330353642,2.728746337,77.45773417,77.38823279,1
973,910,3.649920557,5.373736882,2.302590005,77.25040966,76.68305181,1
974,417,2.379938647,9.456614453,2.612826075,75.08460323,87.16334432,1
975,622,3.239334048,4.804825071,2.299726816,84.66043902,89.9184298,1
976,689,4.715840822,8.156513854,1.835469634,76.19232872,80.12204397,1
977,727,2.413479346,11.68853418,1.832044624,75.77659754,67.7724242,1
978,480,2.779395126,4.363399123,1.446224831,76.8427216,87.05263659,1
979,557,5.092596139,8.8042798,1.685475295,77.01268764,81.24854592,1
980,902,3.982949474,8.003270695,1.542622795,77.19234042,76.54913668,1
981,526,3.784461579,5.071793624,3.200291888,77.09604338,73.13486589,1
982,1265,3.941502521,10.12725377,1.102076329,75.26601819,72.78257474,1
983,603,3.296474793,4.9719625,3.259993624,78.21380529,73.46746601,1
984,1017,2.741787867,6.369482212,1.110303711,76.09576106,72.98986018,1
985,856,0.813765233,4.545927318,2.798703578,75.76804397,77.677007,0
986,693,2.516245039,4.206705852,1.27383813,83.03973589,79.61923995,0
987,833,2.558216044,7.365991047,0.829728234,76.60290281,69.71484108,1
988,429,2.304550199,6.122140977,3.992141607,77.15459668,72.72606531,1
989,1095,1.780945669,6.519416597,1.560544242,74.02024865,91.09546091,0
990,653,4.345529943,6.160082896,1.878802838,85.14396925,72.42792757,1
991,475,5.188923998,4.720847449,1.917818381,85.40596098,88.45677882,1
992,915,3.913332748,6.698901281,2.005474001,75.80386353,81.6433719,1
993,710,3.759057965,3.677632621,3.265592334,75.95175533,74.42868193,0
994,863,3.014206461,9.356252717,1.778937759,83.52690463,80.99160818,1
995,1295,3.37088576,4.306300886,3.303332532,82.33982355,82.17312046,0
996,1311,2.331779857,17.70261438,2.490394905,80.50690412,74.30528675,1
997,521,3.055578547,4.381161021,3.047011845,84.07861696,87.98041694,1
998,990,2.588415849,4.444074803,1.214079161,83.67638465,70.21416068,0
999,474,2.524340529,12.56468015,1.74776261,83.0954991,78.02154158,1
1000,587,3.128203511,5.317714136,1.567622809,74.98977816,71.83656334,1
1001,1023,5.043413113,12.8642805,2.846690342,76.32629102,79.17550611,1
1002,495,2.842188453,4.035040682,1.047627476,75.38819854,71.28597997,1
1003,1172,2.053936106,8.319995213,2.603505647,76.96952317,82.60795186,1
1004,915,1.994694821,6.717760528,1.0949896,77.76204138,83.72806337,1
1005,865,5.520717721,11.64551705,3.516602835,75.1014561,76.41006678,0
1006,558,4.108341034,10.26412618,2.191095262,75.4424213,70.30269735,1
1007,1076,3.781888146,13.33436042,1.729139297,75.31018061,80.278523,1
1008,776,4.581676123,4.787379433,2.863868106,78.04876116,72.47458027,1
1009,595,2.308323132,11.89904253,1.594980397,75.79467114,69.55380829,1
1010,439,2.178546508,5.514129621,1.386061207,75.82650884,69.4375721,1
1011,585,3.964212882,7.544531385,3.640915985,75.7857254,71.14470048,1
1012,895,3.70720582,2.027585574,3.277046231,76.28311714,87.5210085,0
1013,1073,2.672364199,6.220187032,1.619333582,85.4371659,72.2500844,0
1014,440,0.467066177,7.167337327,3.035270279,75.60729414,73.20269147,1
1015,1174,2.524293516,3.838984205,1.735216727,78.09348718,78.35082143,0
1016,435,2.771794617,8.088241693,2.872364006,77.00490575,85.61671401,1
1017,1280,3.993386425,16.27106257,1.583407557,81.28904883,85.00258677,1
1018,813,2.28553037,4.933827588,0.716698947,75.9761763,69.05366949,0
1019,806,4.831167953,9.848421622,1.824947835,76.40074085,75.69419164,1
1020,731,2.03936544,6.023242545,3.339567234,75.40337334,79.26517284,1
1021,796,3.823450058,6.336588647,1.769773971,77.51846939,72.84896841,1
1022,487,2.254567576,4.394889643,2.787096359,74.62269042,82.23435206,1
1023,464,2.055103607,4.396100517,4.850311084,75.79858696,75.92659444,1
1024,852,2.588709322,6.369111247,2.776359721,75.71160327,82.22690971,1
1025,1297,4.211831364,4.482056428,1.237458704,77.81680282,71.5021262,0
1026,855,4.610538333,5.692692787,1.633387968,76.97351189,79.33128925,1
1027,793,4.736763096,10.07015741,3.223690362,77.59360127,68.45863179,1
1028,787,2.732085877,7.062147875,1.451408625,76.24665306,74.23206738,1
1029,651,2.863480806,4.051038161,1.848831681,77.48008704,83.13471708,0
1030,526,3.823923492,6.72437969,1.126513662,74.73857282,82.75200428,1
1031,889,2.212142159,3.851419107,1.923154558,77.42955086,84.17780304,0
1032,646,4.625554987,9.328066007,2.120665945,73.99117232,75.55573053,1
1033,702,0.803581855,4.285206068,1.082346333,76.21913143,79.09572266,0
1034,495,2.547830297,6.30459767,1.023898624,77.22903025,78.53021286,1
1035,828,3.244163333,2.019875045,2.733952322,75.57957952,69.66348305,0
1036,999,2.646182344,4.854381823,3.1151745,76.57356055,76.65385249,0
1037,993,2.159050873,6.488133114,1.125075943,83.08904733,79.60516344,1
1038,989,3.569974743,6.329313993,5.596626072,77.48132959,89.2232492,0
1039,431,4.485558639,7.644917676,1.446365895,78.25763461,76.8706639,1
1040,1218,3.19442862,8.38601179,2.027121081,77.84369139,75.47923325,1
1041,737,3.705347002,5.127605296,1.60736341,75.79856974,82.46582288,1
1042,1213,2.615430853,12.88064895,2.189643124,76.89209926,73.26979267,1
1043,497,2.737554284,3.972129572,0.881249497,77.21789135,80.96972117,1
1044,817,0.327347016,5.215129085,2.90183384,76.31991755,78.75615799,1
1045,794,2.101917049,2.609970286,3.478527441,75.87137282,85.138482,1
1046,528,2.550320773,3.468508206,1.581115128,74.69945475,75.89856528,1
1047,951,1.777563587,3.901552654,2.818858175,76.80996079,81.40222348,0
1048,1430,2.682190733,7.978655899,3.635208049,75.70906747,82.49545621,0
1049,567,5.68206931,9.430237568,3.176372801,80.55245223,66.95522141,1
1050,998,3.563838094,8.50947334,2.601601784,76.96206792,91.85336394,1
1051,385,2.384219346,3.685272018,2.614119144,77.0103496,80.8177924,1
1052,575,4.079609507,6.072607002,2.519119267,76.21941969,80.82346506,1
1053,392,2.497148039,8.65660403,3.952944417,76.04802093,72.47894165,1
1054,765,2.254016199,3.58178026,2.068399593,85.58277636,82.01133299,1
1055,820,2.079460804,8.897890141,6.221213023,74.20928264,79.03506987,0
1056,708,4.645687314,10.25141825,2.385651598,77.11516592,79.42175814,1
1057,811,2.140366324,5.234007429,1.823363522,83.18336686,73.50390232,0
1058,797,1.991227785,3.419455352,3.492902204,81.57249582,75.6250806,1
1059,699,3.311142354,13.77979023,3.025238906,77.24462166,72.06520905,1
1060,604,2.128319332,5.9261719,2.697280312,77.48012387,74.22801067,1
1061,1243,2.145370576,7.125325431,0.942967988,77.7801634,69.54649387,1
1062,652,2.066156099,6.478481699,1.880027444,79.41258738,82.54625848,1
1063,459,2.698159276,7.061407117,2.435448546,75.43554284,82.15792099,1
1064,1148,2.497978919,4.926698865,2.334822285,77.99672933,83.78852965,0
1065,748,4.474578449,3.96255438,1.999295345,77.60220265,66.49411005,1
1066,881,2.803174991,9.877853285,1.611537282,77.95960824,71.34306116,1
1067,1418,2.248322209,5.449991547,3.105622929,75.06212615,83.2824758,1
1068,625,3.482803676,10.75850404,1.932028194,77.4322023,81.31116988,1
1069,781,3.998970869,3.866428153,1.55783701,75.54764239,70.39191743,1
1070,447,4.900772642,7.183558629,3.213952649,77.12035201,67.11252405,1
1071,1107,3.821314443,3.999100639,1.441331349,82.38186532,82.55514901,0
1072,732,2.156715459,15.50727555,1.636698948,73.51689741,85.08649442,1
1073,819,2.383461976,6.738287649,3.231114826,77.41499188,78.06126422,1
1074,761,2.586904098,6.429009772,1.655445036,76.23355645,78.98477862,1
1075,442,4.281096346,11.12252614,2.850053263,76.79635587,79.96409187,1
1076,669,3.08619414,5.72130492,3.175727261,78.68008216,74.28237561,1
1077,503,2.772644829,5.770035585,0.316839262,85.82789227,77.56042321,1
1078,1556,4.786442381,7.678463364,4.029723383,78.77449533,71.27344962,0
1079,1285,4.476181427,2.266937497,2.148678955,77.60179987,72.1076558,0
1080,877,2.986160306,6.472392503,2.954737025,77.82013279,73.06476508,1
1081,837,3.897374645,4.798025959,2.051584943,86.35505861,82.5971365,0
1082,812,2.853792168,6.090989446,1.793663252,77.697684,90.72459251,0
1083,663,3.356356875,4.906609424,1.844422162,76.01380051,79.16789258,0
1084,572,4.359568533,6.628982325,3.460040125,75.21260697,70.97546562,1
1085,457,2.563146322,3.727168884,2.44965105,85.8426968,86.12070528,1
1086,761,2.572092694,7.264213859,1.48657611,77.05576607,83.62603717,1
1087,808,2.415132601,8.338046523,2.503418957,78.25524519,84.84343589,0
1088,459,3.146506064,4.089665867,1.789648682,78.2090153,82.16619151,1
1089,1285,3.458044725,6.303760865,0.988733451,74.64060711,75.95603868,1
1090,961,2.833571768,5.409131842,2.944689792,79.07416299,74.77673682,1
1091,1063,2.732093094,8.830228149,1.453048376,77.24416728,84.34036257,1
1092,838,3.100877443,5.703170873,2.628098452,75.47467704,74.89840047,1
1093,497,3.930574136,7.509560931,2.480684272,75.17181214,72.50916328,1
1094,541,2.433963758,8.383636785,2.601730685,78.20988307,85.54950171,1
1095,472,3.966818597,4.438616405,3.104045161,76.77179806,84.20610966,1
1096,779,2.504834223,9.671798198,1.68949398,73.06714633,67.2337506,1
1097,573,2.152994489,9.425374202,5.036341917,75.54549343,86.23636466,1
1098,847,2.212382793,5.382307485,1.837409664,76.91648403,80.69446918,1
1099,452,2.900880603,8.871212373,2.714009376,76.56167853,73.30901257,1
1100,1009,1.902113233,2.805940392,1.700013541,77.22772276,76.05244665,0
1101,1372,4.582400103,6.236665021,4.051785554,76.37543636,79.41199986,0
1102,588,4.551837314,5.604693206,1.499266525,86.2352757,75.50727138,1
1103,810,3.717150108,5.829118282,1.0858223,78.24899399,79.94104599,0
1104,442,4.305430359,6.12095261,2.316176488,77.96383481,76.59348666,1
1105,397,2.537987473,6.527305652,2.630740128,74.87329313,85.04511543,1
1106,811,4.059640237,5.38980663,1.867729522,76.58856125,78.55269547,0
1107,1174,2.663644234,4.639185319,6.115590616,78.26907485,81.15756821,0
1108,673,2.941900642,13.74163162,1.105722329,80.36188102,87.58600561,1
1109,754,3.840549972,6.982956253,4.56080855,75.00510976,76.65435748,1
1110,620,3.812113372,5.113655413,2.979629,75.59756064,83.66485307,1
1111,761,2.752419197,8.06744331,2.954059383,81.16598696,70.3872727,1
1112,870,3.491057811,5.493054309,2.819060001,74.85511034,82.50014499,1
1113,648,3.279764706,6.929857689,5.994035748,75.50901522,72.93523097,1
1114,484,1.787698905,4.556442222,2.541574499,78.00889711,77.05362858,1
1115,707,4.709986268,7.683136932,2.081851551,80.34422655,79.50486347,1
1116,875,3.518446562,5.320534257,6.91366974,76.6185386,73.11730927,0
1117,1201,1.952887384,5.530103493,1.335128836,76.99868256,71.17204146,1
1118,993,5.200199423,6.548924664,2.574176486,76.01118024,74.07118833,1
1119,1115,4.747931808,8.216819257,0.968321928,78.63204738,72.72189077,1
1120,734,4.128820275,7.398094098,2.648741768,76.12308173,72.14023122,1
1121,813,4.841740944,9.640984329,2.380536892,75.47906803,75.0911028,1
1122,609,3.921508761,7.176596382,3.282127271,76.96869914,66.37470256,1
1123,979,3.371163432,5.51376697,2.561828306,84.69237976,76.27904185,0
1124,936,2.699290177,7.592114927,3.04945035,77.64922778,75.83487075,1
1125,864,4.551637498,5.341291326,1.688242132,74.0944477,72.60694229,1
1126,559,3.283038665,11.58670872,1.005347152,76.05824559,83.01305035,1
1127,872,2.462476388,4.919748533,1.746358118,77.93084019,81.66686939,0
1128,1259,3.53355965,6.277160868,1.413482652,77.75228504,82.7060549,1
1129,519,2.345010536,0.971858609,1.613090926,75.02520141,78.20302954,1
1130,1586,5.044422472,8.794704163,2.52325385,77.2766278,70.34974955,1
1131,1081,4.223930217,4.24022526,3.685039971,74.19832428,73.28706089,1
1132,1057,2.020149927,7.335626109,3.377037094,81.06018895,70.68640133,1
1133,702,3.364067177,5.42747446,2.235672119,78.85650782,87.04648139,1
1134,977,4.011249096,2.6038419,3.867857243,76.63942681,68.16844867,0
1135,854,3.440655249,4.747437772,1.559795138,78.42772836,82.82314367,0
1136,810,2.670303134,7.857221735,1.776032331,82.59626333,75.01439875,0
1137,693,4.073094059,5.087301073,3.492592073,76.27391968,73.40656938,1
1138,1037,2.94168403,5.08285095,1.921410527,76.12100812,86.70083977,0
1139,468,3.055062314,6.469762354,2.873086613,76.33314371,67.51178042,1
1140,1252,2.884950593,9.086708058,2.717592874,76.7349439,78.50575639,1
1141,446,3.681669089,4.102012461,1.563839994,75.34259707,86.19427253,1
1142,908,2.651802978,4.118199244,1.720117635,77.35692147,75.20615648,0
1143,919,4.086417636,5.966214766,1.821345646,77.89504255,70.34742943,1
1144,874,3.056491379,7.546148927,5.728019131,84.938253,75.68535329,0
1145,802,3.039684133,5.208251245,1.796822053,76.00556603,80.54930917,1
1146,767,3.067638671,12.08580006,1.394180397,76.48805886,83.36757605,1
1147,1099,2.161373503,10.37660589,1.11647312,78.21243822,64.72257203,1
1148,643,2.892042021,10.26129797,2.155845364,75.59641854,71.29537492,1
